lambda,heldout,variant_label,ladder_seed,utility,top1,relative_latency,select_Tiny,select_Small,select_Medium,select_Full,n,method
0.15,block3_h36_seed13,"3-block, H=36",1,0.7253056234718824,0.8753056234718827,1.0,0.0,0.0,0.0,1.0,409,fixed_Full
0.15,block3_h36_seed13,"3-block, H=36",1,0.901902324620755,0.9315403422982885,0.19758678451689035,0.921760391198044,0.039119804400977995,0.034229828850855744,0.004889975550122249,409,oracle_multicapacity
0.15,block3_h36_seed13,"3-block, H=36",1,0.853992511487194,0.8899755501222494,0.23988692423370334,0.3765281173594132,0.37897310513447435,0.24449877750611246,0.0,409,ridge_expected_utility
0.15,block3_h36_seed13,"3-block, H=36",1,0.8446752687382308,0.8801955990220048,0.2368022018918268,0.7310513447432763,0.07090464547677261,0.18092909535452323,0.017114914425427872,409,rf_expected_utility
0.15,block3_h36_seed13,"3-block, H=36",1,0.8407890611650909,0.8948655256723717,0.3605097633818722,0.7114914425427873,0.07579462102689487,0.0,0.21271393643031786,409,logreg_oracle_label
0.15,block3_h36_seed13,"3-block, H=36",1,0.8293016406601211,0.8801955990220048,0.33929305574589247,0.687041564792176,0.10268948655256724,0.03178484107579462,0.1784841075794621,409,rf_oracle_label
0.15,block3_h36_seed13,"3-block, H=36",2,0.8522487398796509,0.8801955990220048,0.18631239428236,1.0,0.0,0.0,0.0,409,fixed_Tiny
0.15,block3_h36_seed13,"3-block, H=36",2,0.8280378712060403,0.8581907090464548,0.2010189189360956,0.0,1.0,0.0,0.0,409,fixed_Small
0.15,block3_h36_seed13,"3-block, H=36",2,0.8252450205115567,0.882640586797066,0.38263710857006406,0.0,0.0,1.0,0.0,409,fixed_Medium
0.15,block3_h36_seed13,"3-block, H=36",2,0.7106356968215155,0.8606356968215159,1.0,0.0,0.0,0.0,1.0,409,fixed_Full
0.15,block3_h36_seed13,"3-block, H=36",2,0.9215450157320981,0.9511002444987775,0.19703485844453048,0.9290953545232273,0.034229828850855744,0.03178484107579462,0.004889975550122249,409,oracle_multicapacity
0.15,block3_h36_seed13,"3-block, H=36",2,0.8497613386795766,0.8850855745721271,0.23549490595033706,0.4034229828850856,0.3740831295843521,0.22249388753056235,0.0,409,ridge_expected_utility
0.15,block3_h36_seed13,"3-block, H=36",2,0.8570176845032326,0.8899755501222494,0.21971910412678,0.7212713936430318,0.11735941320293398,0.16136919315403422,0.0,409,rf_expected_utility
0.15,block3_h36_seed13,"3-block, H=36",2,0.8456385151144136,0.8948655256723717,0.3281800703863874,0.7603911980440098,0.05134474327628362,0.019559902200488997,0.1687041564792176,409,logreg_oracle_label
0.15,block3_h36_seed13,"3-block, H=36",2,0.8191885844992483,0.863080684596577,0.29261400064885884,0.7334963325183375,0.1100244498777506,0.03667481662591687,0.1198044009779951,409,rf_oracle_label
0.2,block3_h36_seed13,"3-block, H=36",0,0.8576030468158993,0.8948655256723717,0.18631239428236,1.0,0.0,0.0,0.0,409,fixed_Tiny
0.2,block3_h36_seed13,"3-block, H=36",0,0.8571067296602135,0.8973105134474327,0.2010189189360956,0.0,1.0,0.0,0.0,409,fixed_Small
0.2,block3_h36_seed13,"3-block, H=36",0,0.7865532628825641,0.863080684596577,0.38263710857006406,0.0,0.0,1.0,0.0,409,fixed_Medium
0.2,block3_h36_seed13,"3-block, H=36",0,0.6288508557457212,0.8288508557457213,1.0,0.0,0.0,0.0,1.0,409,fixed_Full
0.2,block3_h36_seed13,"3-block, H=36",0,0.9205416968945463,0.9584352078239609,0.18946755464707138,0.9364303178484108,0.05134474327628362,0.012224938875305624,0.0,409,oracle_multicapacity
0.2,block3_h36_seed13,"3-block, H=36",0,0.854031831520168,0.8997555012224939,0.22861834851162816,0.4180929095354523,0.3960880195599022,0.18581907090464547,0.0,409,ridge_expected_utility
0.2,block3_h36_seed13,"3-block, H=36",0,0.8547921131926607,0.8997555012224939,0.22481694014916484,0.7188264058679706,0.10024449877750612,0.1784841075794621,0.0024449877750611247,409,rf_expected_utility
0.2,block3_h36_seed13,"3-block, H=36",0,0.8217097351139587,0.8875305623471883,0.3291041361661471,0.7579462102689487,0.0488997555012225,0.02444987775061125,0.1687041564792176,409,logreg_oracle_label
0.2,block3_h36_seed13,"3-block, H=36",0,0.8370716727886265,0.8924205378973105,0.2767443255434192,0.7017114914425427,0.13202933985330073,0.07579462102689487,0.09046454767726161,409,rf_oracle_label
0.2,block3_h36_seed13,"3-block, H=36",1,0.8160382546398602,0.8533007334963325,0.18631239428236,1.0,0.0,0.0,0.0,409,fixed_Tiny
0.2,block3_h36_seed13,"3-block, H=36",1,0.8106519619340523,0.8508557457212714,0.2010189189360956,0.0,1.0,0.0,0.0,409,fixed_Small
0.2,block3_h36_seed13,"3-block, H=36",1,0.8134481284082364,0.8899755501222494,0.38263710857006406,0.0,0.0,1.0,0.0,409,fixed_Medium
0.2,block3_h36_seed13,"3-block, H=36",1,0.6753056234718826,0.8753056234718827,1.0,0.0,0.0,0.0,1.0,409,fixed_Full
0.2,block3_h36_seed13,"3-block, H=36",1,0.8920229853949101,0.9315403422982885,0.19758678451689035,0.921760391198044,0.039119804400977995,0.034229828850855744,0.004889975550122249,409,oracle_multicapacity
0.2,block3_h36_seed13,"3-block, H=36",1,0.8406548649815606,0.8875305623471883,0.2343784868281378,0.38875305623471884,0.3960880195599022,0.21515892420537897,0.0,409,ridge_expected_utility
0.2,block3_h36_seed13,"3-block, H=36",1,0.8373373400348382,0.882640586797066,0.22651623381113825,0.7481662591687042,0.07579462102689487,0.1687041564792176,0.007334963325183374,409,rf_expected_utility
0.2,block3_h36_seed13,"3-block, H=36",1,0.8227635729959971,0.8948655256723717,0.3605097633818722,0.7114914425427873,0.07579462102689487,0.0,0.21271393643031786,409,logreg_oracle_label
0.2,block3_h36_seed13,"3-block, H=36",1,0.8123369878728263,0.8801955990220048,0.33929305574589247,0.687041564792176,0.10268948655256724,0.03178484107579462,0.1784841075794621,409,rf_oracle_label
0.2,block3_h36_seed13,"3-block, H=36",2,0.8429331201655326,0.8801955990220048,0.18631239428236,1.0,0.0,0.0,0.0,409,fixed_Tiny
0.2,block3_h36_seed13,"3-block, H=36",2,0.8179869252592357,0.8581907090464548,0.2010189189360956,0.0,1.0,0.0,0.0,409,fixed_Small
0.2,block3_h36_seed13,"3-block, H=36",2,0.8061131650830531,0.882640586797066,0.38263710857006406,0.0,0.0,1.0,0.0,409,fixed_Medium
0.2,block3_h36_seed13,"3-block, H=36",2,0.6606356968215159,0.8606356968215159,1.0,0.0,0.0,0.0,1.0,409,fixed_Full
0.2,block3_h36_seed13,"3-block, H=36",2,0.9116932728098712,0.9511002444987775,0.19703485844453048,0.9290953545232273,0.034229828850855744,0.03178484107579462,0.004889975550122249,409,oracle_multicapacity
0.2,block3_h36_seed13,"3-block, H=36",2,0.8315084593497541,0.8777506112469438,0.23121075948594683,0.4229828850855746,0.3765281173594132,0.20048899755501223,0.0,409,ridge_expected_utility
0.2,block3_h36_seed13,"3-block, H=36",2,0.8464901664594737,0.8899755501222494,0.217426918313877,0.726161369193154,0.12469437652811736,0.1491442542787286,0.0,409,rf_expected_utility
0.2,block3_h36_seed13,"3-block, H=36",2,0.8292295115950941,0.8948655256723717,0.3281800703863874,0.7603911980440098,0.05134474327628362,0.019559902200488997,0.1687041564792176,409,logreg_oracle_label
0.2,block3_h36_seed13,"3-block, H=36",2,0.8045578844668051,0.863080684596577,0.29261400064885884,0.7334963325183375,0.1100244498777506,0.03667481662591687,0.1198044009779951,409,rf_oracle_label
0.3,block3_h36_seed13,"3-block, H=36",0,0.8389718073876636,0.8948655256723717,0.18631239428236,1.0,0.0,0.0,0.0,409,fixed_Tiny
0.3,block3_h36_seed13,"3-block, H=36",0,0.8370048377666042,0.8973105134474327,0.2010189189360956,0.0,1.0,0.0,0.0,409,fixed_Small
0.3,block3_h36_seed13,"3-block, H=36",0,0.7482895520255578,0.863080684596577,0.38263710857006406,0.0,0.0,1.0,0.0,409,fixed_Medium
0.3,block3_h36_seed13,"3-block, H=36",0,0.5288508557457213,0.8288508557457213,1.0,0.0,0.0,0.0,1.0,409,fixed_Full
0.3,block3_h36_seed13,"3-block, H=36",0,0.9015949414298395,0.9584352078239609,0.18946755464707138,0.9364303178484108,0.05134474327628362,0.012224938875305624,0.0,409,oracle_multicapacity
0.3,block3_h36_seed13,"3-block, H=36",0,0.830186617836867,0.8973105134474327,0.22374631870188605,0.4474327628361858,0.39119804400978,0.16136919315403422,0.0,409,ridge_expected_utility
0.3,block3_h36_seed13,"3-block, H=36",0,0.8366051262210393,0.902200488997555,0.2186512092550523,0.7334963325183375,0.1100244498777506,0.15647921760391198,0.0,409,rf_expected_utility
0.3,block3_h36_seed13,"3-block, H=36",0,0.7887993214973441,0.8875305623471883,0.3291041361661471,0.7579462102689487,0.0488997555012225,0.02444987775061125,0.1687041564792176,409,logreg_oracle_label
0.3,block3_h36_seed13,"3-block, H=36",0,0.8093972402342847,0.8924205378973105,0.2767443255434192,0.7017114914425427,0.13202933985330073,0.07579462102689487,0.09046454767726161,409,rf_oracle_label
0.3,block3_h36_seed13,"3-block, H=36",1,0.7974070152116245,0.8533007334963325,0.18631239428236,1.0,0.0,0.0,0.0,409,fixed_Tiny
0.3,block3_h36_seed13,"3-block, H=36",1,0.7905500700404429,0.8508557457212714,0.2010189189360956,0.0,1.0,0.0,0.0,409,fixed_Small
0.3,block3_h36_seed13,"3-block, H=36",1,0.7751844175512301,0.8899755501222494,0.38263710857006406,0.0,0.0,1.0,0.0,409,fixed_Medium
0.3,block3_h36_seed13,"3-block, H=36",1,0.5753056234718827,0.8753056234718827,1.0,0.0,0.0,0.0,1.0,409,fixed_Full
0.3,block3_h36_seed13,"3-block, H=36",1,0.8722643069432215,0.9315403422982885,0.19758678451689035,0.921760391198044,0.039119804400977995,0.034229828850855744,0.004889975550122249,409,oracle_multicapacity
0.3,block3_h36_seed13,"3-block, H=36",1,0.8174217967688472,0.8850855745721271,0.22554592601093368,0.4156479217603912,0.4156479217603912,0.1687041564792176,0.0,409,ridge_expected_utility
0.3,block3_h36_seed13,"3-block, H=36",1,0.8250856473601559,0.8899755501222494,0.21629967587364488,0.7726161369193154,0.08068459657701711,0.1466992665036675,0.0,409,rf_expected_utility
0.3,block3_h36_seed13,"3-block, H=36",1,0.78671259665781,0.8948655256723717,0.3605097633818722,0.7114914425427873,0.07579462102689487,0.0,0.21271393643031786,409,logreg_oracle_label
0.3,block3_h36_seed13,"3-block, H=36",1,0.7784076822982372,0.8801955990220048,0.33929305574589247,0.687041564792176,0.10268948655256724,0.03178484107579462,0.1784841075794621,409,rf_oracle_label
0.3,block3_h36_seed13,"3-block, H=36",2,0.8243018807372968,0.8801955990220048,0.18631239428236,1.0,0.0,0.0,0.0,409,fixed_Tiny
0.3,block3_h36_seed13,"3-block, H=36",2,0.7978850333656262,0.8581907090464548,0.2010189189360956,0.0,1.0,0.0,0.0,409,fixed_Small
0.3,block3_h36_seed13,"3-block, H=36",2,0.7678494542260468,0.882640586797066,0.38263710857006406,0.0,0.0,1.0,0.0,409,fixed_Medium
0.3,block3_h36_seed13,"3-block, H=36",2,0.560635696821516,0.8606356968215159,1.0,0.0,0.0,0.0,1.0,409,fixed_Full
0.3,block3_h36_seed13,"3-block, H=36",2,0.8919897869654184,0.9511002444987775,0.19703485844453048,0.9290953545232273,0.034229828850855744,0.03178484107579462,0.004889975550122249,409,oracle_multicapacity
0.3,block3_h36_seed13,"3-block, H=36",2,0.805646672537831,0.8728606356968215,0.22404654386330178,0.4572127139364303,0.37897310513447435,0.16381418092909536,0.0,409,ridge_expected_utility
0.3,block3_h36_seed13,"3-block, H=36",2,0.8231557204186041,0.8875305623471883,0.21458280642861421,0.7383863080684596,0.1271393643031785,0.13447432762836187,0.0,409,rf_expected_utility
0.3,block3_h36_seed13,"3-block, H=36",2,0.7964115045564555,0.8948655256723717,0.3281800703863874,0.7603911980440098,0.05134474327628362,0.019559902200488997,0.1687041564792176,409,logreg_oracle_label
0.3,block3_h36_seed13,"3-block, H=36",2,0.7752964844019193,0.863080684596577,0.29261400064885884,0.7334963325183375,0.1100244498777506,0.03667481662591687,0.1198044009779951,409,rf_oracle_label
0.0,block3_h48_seed10,"3-block, H=48",0,0.8681592039800995,0.8681592039800995,0.18631239428236002,1.0,0.0,0.0,0.0,402,fixed_Tiny
0.0,block3_h48_seed10,"3-block, H=48",0,0.8532338308457711,0.8532338308457711,0.20101891893609564,0.0,1.0,0.0,0.0,402,fixed_Small
0.0,block3_h48_seed10,"3-block, H=48",0,0.8830845771144279,0.8830845771144279,0.382637108570064,0.0,0.0,1.0,0.0,402,fixed_Medium
0.0,block3_h48_seed10,"3-block, H=48",0,0.8407960199004975,0.8407960199004975,1.0,0.0,0.0,0.0,1.0,402,fixed_Full
0.0,block3_h48_seed10,"3-block, H=48",0,0.9527363184079602,0.9527363184079602,0.20119914628533558,0.9154228855721394,0.03482587064676617,0.04228855721393035,0.007462686567164179,402,oracle_multicapacity
0.0,block3_h48_seed10,"3-block, H=48",0,0.9228855721393034,0.9228855721393034,0.24761813354474455,0.7388059701492538,0.012437810945273632,0.22885572139303484,0.01990049751243781,402,ridge_expected_utility
0.0,block3_h48_seed10,"3-block, H=48",0,0.9054726368159204,0.9054726368159204,0.2959369577521864,0.6965174129353234,0.07960199004975124,0.11940298507462686,0.1044776119402985,402,rf_expected_utility
0.0,block3_h48_seed10,"3-block, H=48",0,0.9029850746268657,0.9029850746268657,0.22616466573201086,0.753731343283582,0.11442786069651742,0.11194029850746269,0.01990049751243781,402,logreg_oracle_label
0.0,block3_h48_seed10,"3-block, H=48",0,0.8955223880597015,0.8955223880597015,0.2168124244114642,0.7139303482587065,0.16666666666666666,0.11194029850746269,0.007462686567164179,402,rf_oracle_label
0.0,block3_h48_seed10,"3-block, H=48",1,0.8308457711442786,0.8308457711442786,0.18631239428236002,1.0,0.0,0.0,0.0,402,fixed_Tiny
0.0,block3_h48_seed10,"3-block, H=48",1,0.8855721393034826,0.8855721393034826,0.20101891893609564,0.0,1.0,0.0,0.0,402,fixed_Small
0.0,block3_h48_seed10,"3-block, H=48",1,0.8855721393034826,0.8855721393034826,0.382637108570064,0.0,0.0,1.0,0.0,402,fixed_Medium
0.0,block3_h48_seed10,"3-block, H=48",1,0.900497512437811,0.900497512437811,1.0,0.0,0.0,0.0,1.0,402,fixed_Full
0.0,block3_h48_seed10,"3-block, H=48",1,0.9477611940298507,0.9477611940298507,0.20754622717864993,0.8830845771144279,0.07711442786069651,0.01990049751243781,0.01990049751243781,402,oracle_multicapacity
0.0,block3_h48_seed10,"3-block, H=48",1,0.8930348258706468,0.8930348258706468,0.25561242148288205,0.6990049751243781,0.01990049751243781,0.25870646766169153,0.022388059701492536,402,ridge_expected_utility
0.0,block3_h48_seed10,"3-block, H=48",1,0.8955223880597015,0.8955223880597015,0.29071886606977876,0.6766169154228856,0.1044776119402985,0.12189054726368159,0.09701492537313433,402,rf_expected_utility
0.0,block3_h48_seed10,"3-block, H=48",1,0.8955223880597015,0.8955223880597015,0.23558320379661837,0.7213930348258707,0.15671641791044777,0.0845771144278607,0.03731343283582089,402,logreg_oracle_label
0.0,block3_h48_seed10,"3-block, H=48",1,0.8955223880597015,0.8955223880597015,0.21978177543415228,0.6840796019900498,0.17412935323383086,0.13681592039800994,0.004975124378109453,402,rf_oracle_label
0.0,block3_h48_seed10,"3-block, H=48",2,0.8606965174129353,0.8606965174129353,0.18631239428236002,1.0,0.0,0.0,0.0,402,fixed_Tiny
0.0,block3_h48_seed10,"3-block, H=48",2,0.8631840796019901,0.8631840796019901,0.20101891893609564,0.0,1.0,0.0,0.0,402,fixed_Small
0.0,block3_h48_seed10,"3-block, H=48",2,0.8830845771144279,0.8830845771144279,0.382637108570064,0.0,0.0,1.0,0.0,402,fixed_Medium
0.0,block3_h48_seed10,"3-block, H=48",2,0.8756218905472637,0.8756218905472637,1.0,0.0,0.0,0.0,1.0,402,fixed_Full
0.0,block3_h48_seed10,"3-block, H=48",2,0.9477611940298507,0.9477611940298507,0.20403576927142433,0.9129353233830846,0.0472636815920398,0.024875621890547265,0.014925373134328358,402,oracle_multicapacity
0.0,block3_h48_seed10,"3-block, H=48",2,0.9154228855721394,0.9154228855721394,0.24723696578089588,0.746268656716418,0.014925373134328358,0.21641791044776118,0.022388059701492536,402,ridge_expected_utility
0.0,block3_h48_seed10,"3-block, H=48",2,0.9079601990049752,0.9079601990049752,0.3122522819151005,0.6990049751243781,0.05472636815920398,0.12189054726368159,0.12437810945273632,402,rf_expected_utility
0.0,block3_h48_seed10,"3-block, H=48",2,0.8980099502487562,0.8980099502487562,0.22424776938251562,0.7611940298507462,0.11691542288557213,0.10199004975124377,0.01990049751243781,402,logreg_oracle_label
0.0,block3_h48_seed10,"3-block, H=48",2,0.8880597014925373,0.8880597014925373,0.21111874859846314,0.7263681592039801,0.15920398009950248,0.11442786069651742,0.0,402,rf_oracle_label
0.01,block3_h48_seed10,"3-block, H=48",0,0.8662960800372758,0.8681592039800995,0.18631239428236002,1.0,0.0,0.0,0.0,402,fixed_Tiny
0.01,block3_h48_seed10,"3-block, H=48",0,0.85122364165641,0.8532338308457711,0.20101891893609564,0.0,1.0,0.0,0.0,402,fixed_Small
0.01,block3_h48_seed10,"3-block, H=48",0,0.8792582060287273,0.8830845771144279,0.382637108570064,0.0,0.0,1.0,0.0,402,fixed_Medium
0.01,block3_h48_seed10,"3-block, H=48",0,0.8307960199004976,0.8407960199004975,1.0,0.0,0.0,0.0,1.0,402,fixed_Full
0.01,block3_h48_seed10,"3-block, H=48",0,0.9507243269451068,0.9527363184079602,0.20119914628533558,0.9154228855721394,0.03482587064676617,0.04228855721393035,0.007462686567164179,402,oracle_multicapacity
0.01,block3_h48_seed10,"3-block, H=48",0,0.923027800468986,0.9253731343283582,0.23453338593721337,0.7562189054726368,0.014925373134328358,0.22388059701492538,0.004975124378109453,402,ridge_expected_utility
0.01,block3_h48_seed10,"3-block, H=48",0,0.9003949010024896,0.9029850746268657,0.2590173624375979,0.7313432835820896,0.0845771144278607,0.12686567164179105,0.05721393034825871,402,rf_expected_utility
0.01,block3_h48_seed10,"3-block, H=48",0,0.9007234279695455,0.9029850746268657,0.22616466573201086,0.753731343283582,0.11442786069651742,0.11194029850746269,0.01990049751243781,402,logreg_oracle_label
0.01,block3_h48_seed10,"3-block, H=48",0,0.8933542638155867,0.8955223880597015,0.2168124244114642,0.7139303482587065,0.16666666666666666,0.11194029850746269,0.007462686567164179,402,rf_oracle_label
0.01,block3_h48_seed10,"3-block, H=48",1,0.8289826472014549,0.8308457711442786,0.18631239428236002,1.0,0.0,0.0,0.0,402,fixed_Tiny
0.01,block3_h48_seed10,"3-block, H=48",1,0.8835619501141214,0.8855721393034826,0.20101891893609564,0.0,1.0,0.0,0.0,402,fixed_Small
0.01,block3_h48_seed10,"3-block, H=48",1,0.8817457682177819,0.8855721393034826,0.382637108570064,0.0,0.0,1.0,0.0,402,fixed_Medium
0.01,block3_h48_seed10,"3-block, H=48",1,0.890497512437811,0.900497512437811,1.0,0.0,0.0,0.0,1.0,402,fixed_Full
0.01,block3_h48_seed10,"3-block, H=48",1,0.9456857317580641,0.9477611940298507,0.20754622717864993,0.8830845771144279,0.07711442786069651,0.01990049751243781,0.01990049751243781,402,oracle_multicapacity
0.01,block3_h48_seed10,"3-block, H=48",1,0.8906105956734972,0.8930348258706468,0.24242301971495314,0.6990049751243781,0.024875621890547265,0.2736318407960199,0.0024875621890547263,402,ridge_expected_utility
0.01,block3_h48_seed10,"3-block, H=48",1,0.8927763956128452,0.8955223880597015,0.2745992446856155,0.6915422885572139,0.10945273631840796,0.12189054726368159,0.07711442786069651,402,rf_expected_utility
0.01,block3_h48_seed10,"3-block, H=48",1,0.8931665560217352,0.8955223880597015,0.23558320379661837,0.7213930348258707,0.15671641791044777,0.0845771144278607,0.03731343283582089,402,logreg_oracle_label
0.01,block3_h48_seed10,"3-block, H=48",1,0.8933245703053598,0.8955223880597015,0.21978177543415228,0.6840796019900498,0.17412935323383086,0.13681592039800994,0.004975124378109453,402,rf_oracle_label
0.01,block3_h48_seed10,"3-block, H=48",2,0.8588333934701117,0.8606965174129353,0.18631239428236002,1.0,0.0,0.0,0.0,402,fixed_Tiny
0.01,block3_h48_seed10,"3-block, H=48",2,0.8611738904126288,0.8631840796019901,0.20101891893609564,0.0,1.0,0.0,0.0,402,fixed_Small
0.01,block3_h48_seed10,"3-block, H=48",2,0.8792582060287273,0.8830845771144279,0.382637108570064,0.0,0.0,1.0,0.0,402,fixed_Medium
0.01,block3_h48_seed10,"3-block, H=48",2,0.8656218905472637,0.8756218905472637,1.0,0.0,0.0,0.0,1.0,402,fixed_Full
0.01,block3_h48_seed10,"3-block, H=48",2,0.9457208363371364,0.9477611940298507,0.20403576927142433,0.9129353233830846,0.0472636815920398,0.024875621890547265,0.014925373134328358,402,oracle_multicapacity
0.01,block3_h48_seed10,"3-block, H=48",2,0.9130708643237916,0.9154228855721394,0.23520212483476494,0.753731343283582,0.022388059701492536,0.21641791044776118,0.007462686567164179,402,ridge_expected_utility
0.01,block3_h48_seed10,"3-block, H=48",2,0.9051161407993819,0.9079601990049752,0.28440582055933283,0.7189054726368159,0.05970149253731343,0.13432835820895522,0.08706467661691543,402,rf_expected_utility
0.01,block3_h48_seed10,"3-block, H=48",2,0.8957674725549308,0.8980099502487562,0.22424776938251562,0.7611940298507462,0.11691542288557213,0.10199004975124377,0.01990049751243781,402,logreg_oracle_label
0.01,block3_h48_seed10,"3-block, H=48",2,0.8859485140065527,0.8880597014925373,0.21111874859846314,0.7263681592039801,0.15920398009950248,0.11442786069651742,0.0,402,rf_oracle_label
0.02,block3_h48_seed10,"3-block, H=48",0,0.8644329560944524,0.8681592039800995,0.18631239428236002,1.0,0.0,0.0,0.0,402,fixed_Tiny
0.02,block3_h48_seed10,"3-block, H=48",0,0.8492134524670489,0.8532338308457711,0.20101891893609564,0.0,1.0,0.0,0.0,402,fixed_Small
0.02,block3_h48_seed10,"3-block, H=48",0,0.8754318349430266,0.8830845771144279,0.382637108570064,0.0,0.0,1.0,0.0,402,fixed_Medium
0.02,block3_h48_seed10,"3-block, H=48",0,0.8207960199004976,0.8407960199004975,1.0,0.0,0.0,0.0,1.0,402,fixed_Full
0.02,block3_h48_seed10,"3-block, H=48",0,0.9487123354822535,0.9527363184079602,0.20119914628533558,0.9154228855721394,0.03482587064676617,0.04228855721393035,0.007462686567164179,402,oracle_multicapacity
0.02,block3_h48_seed10,"3-block, H=48",0,0.9207829653479229,0.9253731343283582,0.2295084490217639,0.7661691542288557,0.014925373134328358,0.21890547263681592,0.0,402,ridge_expected_utility
0.02,block3_h48_seed10,"3-block, H=48",0,0.898088832839043,0.9029850746268657,0.2448120893911372,0.7512437810945274,0.08208955223880597,0.12686567164179105,0.03980099502487562,402,rf_expected_utility
0.02,block3_h48_seed10,"3-block, H=48",0,0.8984617813122254,0.9029850746268657,0.22616466573201086,0.753731343283582,0.11442786069651742,0.11194029850746269,0.01990049751243781,402,logreg_oracle_label
0.02,block3_h48_seed10,"3-block, H=48",0,0.8911861395714723,0.8955223880597015,0.2168124244114642,0.7139303482587065,0.16666666666666666,0.11194029850746269,0.007462686567164179,402,rf_oracle_label
0.02,block3_h48_seed10,"3-block, H=48",1,0.8271195232586314,0.8308457711442786,0.18631239428236002,1.0,0.0,0.0,0.0,402,fixed_Tiny
0.02,block3_h48_seed10,"3-block, H=48",1,0.8815517609247604,0.8855721393034826,0.20101891893609564,0.0,1.0,0.0,0.0,402,fixed_Small
0.02,block3_h48_seed10,"3-block, H=48",1,0.8779193971320813,0.8855721393034826,0.382637108570064,0.0,0.0,1.0,0.0,402,fixed_Medium
0.02,block3_h48_seed10,"3-block, H=48",1,0.880497512437811,0.900497512437811,1.0,0.0,0.0,0.0,1.0,402,fixed_Full
0.02,block3_h48_seed10,"3-block, H=48",1,0.9436102694862777,0.9477611940298507,0.20754622717864993,0.8830845771144279,0.07711442786069651,0.01990049751243781,0.01990049751243781,402,oracle_multicapacity
0.02,block3_h48_seed10,"3-block, H=48",1,0.8907332127653843,0.8955223880597015,0.23945876471585037,0.7039800995024875,0.02736318407960199,0.26865671641791045,0.0,402,ridge_expected_utility
0.02,block3_h48_seed10,"3-block, H=48",1,0.8902027791541023,0.8955223880597015,0.26598044527996534,0.6940298507462687,0.11194029850746269,0.12935323383084577,0.06467661691542288,402,rf_expected_utility
0.02,block3_h48_seed10,"3-block, H=48",1,0.8908107239837693,0.8955223880597015,0.23558320379661837,0.7213930348258707,0.15671641791044777,0.0845771144278607,0.03731343283582089,402,logreg_oracle_label
0.02,block3_h48_seed10,"3-block, H=48",1,0.8911267525510186,0.8955223880597015,0.21978177543415228,0.6840796019900498,0.17412935323383086,0.13681592039800994,0.004975124378109453,402,rf_oracle_label
0.02,block3_h48_seed10,"3-block, H=48",2,0.8569702695272883,0.8606965174129353,0.18631239428236002,1.0,0.0,0.0,0.0,402,fixed_Tiny
0.02,block3_h48_seed10,"3-block, H=48",2,0.8591637012232679,0.8631840796019901,0.20101891893609564,0.0,1.0,0.0,0.0,402,fixed_Small
0.02,block3_h48_seed10,"3-block, H=48",2,0.8754318349430266,0.8830845771144279,0.382637108570064,0.0,0.0,1.0,0.0,402,fixed_Medium
0.02,block3_h48_seed10,"3-block, H=48",2,0.8556218905472638,0.8756218905472637,1.0,0.0,0.0,0.0,1.0,402,fixed_Full
0.02,block3_h48_seed10,"3-block, H=48",2,0.9436804786444223,0.9477611940298507,0.20403576927142433,0.9129353233830846,0.0472636815920398,0.024875621890547265,0.014925373134328358,402,oracle_multicapacity
0.02,block3_h48_seed10,"3-block, H=48",2,0.908351263461904,0.9129353233830846,0.22920299605903,0.7562189054726368,0.02736318407960199,0.21641791044776118,0.0,402,ridge_expected_utility
0.02,block3_h48_seed10,"3-block, H=48",2,0.9052649122652536,0.9104477611940298,0.2591424464388193,0.7412935323383084,0.06467661691542288,0.13930348258706468,0.05472636815920398,402,rf_expected_utility
0.02,block3_h48_seed10,"3-block, H=48",2,0.8935249948611059,0.8980099502487562,0.22424776938251562,0.7611940298507462,0.11691542288557213,0.10199004975124377,0.01990049751243781,402,logreg_oracle_label
0.02,block3_h48_seed10,"3-block, H=48",2,0.883837326520568,0.8880597014925373,0.21111874859846314,0.7263681592039801,0.15920398009950248,0.11442786069651742,0.0,402,rf_oracle_label
0.05,block3_h48_seed10,"3-block, H=48",0,0.8588435842659816,0.8681592039800995,0.18631239428236002,1.0,0.0,0.0,0.0,402,fixed_Tiny
0.05,block3_h48_seed10,"3-block, H=48",0,0.8431828848989663,0.8532338308457711,0.20101891893609564,0.0,1.0,0.0,0.0,402,fixed_Small
0.05,block3_h48_seed10,"3-block, H=48",0,0.8639527216859249,0.8830845771144279,0.382637108570064,0.0,0.0,1.0,0.0,402,fixed_Medium
0.05,block3_h48_seed10,"3-block, H=48",0,0.7907960199004974,0.8407960199004975,1.0,0.0,0.0,0.0,1.0,402,fixed_Full
0.05,block3_h48_seed10,"3-block, H=48",0,0.9426763610936936,0.9527363184079602,0.20119914628533558,0.9154228855721394,0.03482587064676617,0.04228855721393035,0.007462686567164179,402,oracle_multicapacity
0.05,block3_h48_seed10,"3-block, H=48",0,0.9141119908392885,0.9253731343283582,0.2252228697813954,0.7810945273631841,0.022388059701492536,0.19651741293532338,0.0,402,ridge_expected_utility
0.05,block3_h48_seed10,"3-block, H=48",0,0.8865753268484077,0.8980099502487562,0.22869246800697388,0.7661691542288557,0.08706467661691543,0.12686567164179105,0.01990049751243781,402,rf_expected_utility
