state_id,side,action,gap,tangent_offset,object_mass,object_friction,object_yaw,contact,contact_steps,max_normal_force,object_disp,object_rot,pusher_disp,object_x0,object_y0,object_x1,object_y1,pusher_x0,pusher_y0,pusher_x1,pusher_y1
266,back,right,0.06999079983500525,0.14048922542365014,0.30314187916279933,0.7824273575444937,-2.600558342217663,0,0,0.0,5.2286939222767614e-08,3.889272099932839e-07,0.25658848881721497,0.0525377094745636,0.06267540156841278,0.0525377057492733,0.06267545372247696,0.19302698969841003,-0.12966559827327728,0.449615478515625,-0.12966559827327728
266,back,left,0.06999079983500525,0.14048922542365014,0.30314187916279933,0.7824273575444937,-2.600558342217663,0,0,0.0,5.2286939222767614e-08,3.889272099932839e-07,0.25658848881721497,0.0525377094745636,0.06267540156841278,0.0525377057492733,0.06267545372247696,0.19302698969841003,-0.12966559827327728,-0.06356150656938553,-0.12966559827327728
266,back,forward,0.06999079983500525,0.14048922542365014,0.30314187916279933,0.7824273575444937,-2.600558342217663,0,0,0.0,5.2286939222767614e-08,3.889272099932839e-07,0.25658848881721497,0.0525377094745636,0.06267540156841278,0.0525377057492733,0.06267545372247696,0.19302698969841003,-0.12966559827327728,0.19302698969841003,0.12692289054393768
266,back,backward,0.06999079983500525,0.14048922542365014,0.30314187916279933,0.7824273575444937,-2.600558342217663,0,0,0.0,5.2286939222767614e-08,3.889272099932839e-07,0.25658851861953735,0.0525377094745636,0.06267540156841278,0.0525377057492733,0.06267545372247696,0.19302698969841003,-0.12966559827327728,0.19302698969841003,-0.38625410199165344
267,front,stay,0.10054283268820575,0.14179407735296887,0.3089468409378755,0.8893587465333752,-1.1080377037011875,0,0,0.0,4.485843589918659e-07,1.7730208508037748e-06,0.0,-0.07450326532125473,0.03866032510995865,-0.07450371235609055,0.038660287857055664,-0.21629680693149567,0.2753521502017975,-0.21629680693149567,0.2753521502017975
267,front,right,0.10054283268820575,0.14179407735296887,0.3089468409378755,0.8893587465333752,-1.1080377037011875,0,0,0.0,4.485843589918659e-07,1.7730208508037748e-06,0.25658848881721497,-0.07450326532125473,0.03866032510995865,-0.07450371235609055,0.038660287857055664,-0.21629680693149567,0.2753521502017975,0.040291689336299896,0.2753521502017975
267,front,left,0.10054283268820575,0.14179407735296887,0.3089468409378755,0.8893587465333752,-1.1080377037011875,0,0,0.0,4.485843589918659e-07,1.7730208508037748e-06,0.25658851861953735,-0.07450326532125473,0.03866032510995865,-0.07450371235609055,0.038660287857055664,-0.21629680693149567,0.2753521502017975,-0.4728853106498718,0.2753521502017975
267,front,forward,0.10054283268820575,0.14179407735296887,0.3089468409378755,0.8893587465333752,-1.1080377037011875,0,0,0.0,4.485843589918659e-07,1.7730208508037748e-06,0.25658848881721497,-0.07450326532125473,0.03866032510995865,-0.07450371235609055,0.038660287857055664,-0.21629680693149567,0.2753521502017975,-0.21629680693149567,0.5319406390190125
267,front,backward,0.10054283268820575,0.14179407735296887,0.3089468409378755,0.8893587465333752,-1.1080377037011875,0,0,0.0,4.485843589918659e-07,1.7730208508037748e-06,0.25658848881721497,-0.07450326532125473,0.03866032510995865,-0.07450371235609055,0.038660287857055664,-0.21629680693149567,0.2753521502017975,-0.21629680693149567,0.018763653934001923
268,left,stay,0.0737696869231818,0.1378039434468946,0.36087090713382297,0.7265087516687314,2.126453285147811,0,0,0.0,3.1610136375093134e-07,1.1264684385281498e-06,0.0,0.021563000977039337,-0.09746170789003372,0.021563313901424408,-0.09746166318655014,-0.1752748340368271,-0.2352657914161682,-0.1752748340368271,-0.2352657914161682
