state_id,side,action,start_dist,object_x0,object_y0,object_x1,object_y1,pusher_x0,pusher_y0,pusher_x1,pusher_y1,object_disp,pusher_disp,contact
49,right,forward,0.16368176168568085,0.08459809422492981,0.08570994436740875,0.08459809422492981,0.08570994436740875,0.2482798546552658,0.08570994436740875,0.2482798546552658,0.3422984480857849,0.0,0.25658851861953735,0
49,right,backward,0.16368176168568085,0.08459809422492981,0.08570994436740875,0.08459809422492981,0.08570994436740875,0.2482798546552658,0.08570994436740875,0.2482798546552658,-0.1708785444498062,0.0,0.25658848881721497,0
50,back,stay,0.16001341621604317,-0.08441843837499619,-0.047944068908691406,-0.08441843837499619,-0.047944068908691406,-0.08441843837499619,-0.20795749127864838,-0.08441843837499619,-0.20795749127864838,0.0,0.0,0
50,back,right,0.16001341621604317,-0.08441843837499619,-0.047944068908691406,-0.08441843837499619,-0.047944068908691406,-0.08441843837499619,-0.20795749127864838,0.17217005789279938,-0.20795749127864838,0.0,0.25658848881721497,0
50,back,left,0.16001341621604317,-0.08441843837499619,-0.047944068908691406,-0.08441843837499619,-0.047944068908691406,-0.08441843837499619,-0.20795749127864838,-0.34100693464279175,-0.20795749127864838,0.0,0.25658848881721497,0
50,back,forward,0.16001341621604317,-0.08441843837499619,-0.047944068908691406,-0.08452101796865463,0.15767480432987213,-0.08441843837499619,-0.20795749127864838,-0.08441232144832611,0.03790116682648659,0.20561890304088593,0.24585865437984467,1
50,back,backward,0.16001341621604317,-0.08441843837499619,-0.047944068908691406,-0.08441843837499619,-0.047944068908691406,-0.08441843837499619,-0.20795749127864838,-0.08441843837499619,-0.46454599499702454,0.0,0.25658851861953735,0
51,front,stay,0.16512564216927791,-0.027012532576918602,-0.08148259669542313,-0.027012532576918602,-0.08148259669542313,-0.027012532576918602,0.08364304155111313,-0.027012532576918602,0.08364304155111313,0.0,0.0,0
51,front,right,0.16512564216927791,-0.027012532576918602,-0.08148259669542313,-0.027012532576918602,-0.08148259669542313,-0.027012532576918602,0.08364304155111313,0.2295759618282318,0.08364304155111313,0.0,0.25658848881721497,0
51,front,left,0.16512564216927791,-0.027012532576918602,-0.08148259669542313,-0.027012532576918602,-0.08148259669542313,-0.027012532576918602,0.08364304155111313,-0.2836010158061981,0.08364304155111313,0.0,0.25658848881721497,0
51,front,forward,0.16512564216927791,-0.027012532576918602,-0.08148259669542313,-0.027012532576918602,-0.08148259669542313,-0.027012532576918602,0.08364304155111313,-0.027012532576918602,0.3402315378189087,0.0,0.25658848881721497,0
51,front,backward,0.16512564216927791,-0.027012532576918602,-0.08148259669542313,-0.026798317208886147,-0.2715706527233124,-0.027012532576918602,0.08364304155111313,-0.02702450193464756,-0.16288602352142334,0.1900881826877594,0.24652907252311707,1
52,left,stay,0.15401627729085945,-0.08608516305685043,0.08943328261375427,-0.08608516305685043,0.08943328261375427,-0.2401014268398285,0.08943328261375427,-0.2401014268398285,0.08943328261375427,0.0,0.0,0
52,left,right,0.15401627729085945,-0.08608516305685043,0.08943328261375427,0.11989706009626389,0.08964791893959045,-0.2401014268398285,0.08943328261375427,0.0056097363121807575,0.0894230380654335,0.20598232746124268,0.24571116268634796,1
52,left,left,0.15401627729085945,-0.08608516305685043,0.08943328261375427,-0.08608516305685043,0.08943328261375427,-0.2401014268398285,0.08943328261375427,-0.49668991565704346,0.08943328261375427,0.0,0.25658848881721497,0
52,left,forward,0.15401627729085945,-0.08608516305685043,0.08943328261375427,-0.08608516305685043,0.08943328261375427,-0.2401014268398285,0.08943328261375427,-0.2401014268398285,0.34602177143096924,0.0,0.25658848881721497,0
52,left,backward,0.15401627729085945,-0.08608516305685043,0.08943328261375427,-0.08608516305685043,0.08943328261375427,-0.2401014268398285,0.08943328261375427,-0.2401014268398285,-0.1671552062034607,0.0,0.25658848881721497,0
53,right,stay,0.17125144417821828,-0.020349137485027313,-0.03908376768231392,-0.020349137485027313,-0.03908376768231392,0.15090230107307434,-0.03908376768231392,0.15090230107307434,-0.03908376768231392,0.0,0.0,0
53,right,right,0.17125144417821828,-0.020349137485027313,-0.03908376768231392,-0.020349137485027313,-0.03908376768231392,0.15090230107307434,-0.03908376768231392,0.4074907898902893,-0.03908376768231392,0.0,0.25658848881721497,0
53,right,left,0.17125144417821828,-0.020349137485027313,-0.03908376768231392,-0.20395402610301971,-0.03931209072470665,0.15090230107307434,-0.03908376768231392,-0.09585843235254288,-0.039067771285772324,0.18360504508018494,0.24676072597503662,1
53,right,forward,0.17125144417821828,-0.020349137485027313,-0.03908376768231392,-0.020349137485027313,-0.03908376768231392,0.15090230107307434,-0.03908376768231392,0.15090230107307434,0.21750472486019135,0.0,0.25658848881721497,0
53,right,backward,0.17125144417821828,-0.020349137485027313,-0.03908376768231392,-0.020349137485027313,-0.03908376768231392,0.15090230107307434,-0.03908376768231392,0.15090230107307434,-0.2956722676753998,0.0,0.25658848881721497,0
54,back,stay,0.1461052359697256,-0.004390576854348183,-0.061456311494112015,-0.004390576854348183,-0.061456311494112015,-0.004390576854348183,-0.20756153762340546,-0.004390576854348183,-0.20756153762340546,0.0,0.0,0
54,back,right,0.1461052359697256,-0.004390576854348183,-0.061456311494112015,-0.004390576854348183,-0.061456311494112015,-0.004390576854348183,-0.20756153762340546,0.25219792127609253,-0.20756153762340546,0.0,0.25658848881721497,0
54,back,left,0.1461052359697256,-0.004390576854348183,-0.061456311494112015,-0.004390576854348183,-0.061456311494112015,-0.004390576854348183,-0.20756153762340546,-0.2609790861606598,-0.20756153762340546,0.0,0.25658851861953735,0
54,back,forward,0.1461052359697256,-0.004390576854348183,-0.061456311494112015,-0.004149487242102623,0.15087823569774628,-0.004390576854348183,-0.20756153762340546,-0.004403103142976761,0.03779887780547142,0.21233469247817993,0.24536041915416718,1
54,back,backward,0.1461052359697256,-0.004390576854348183,-0.061456311494112015,-0.004390576854348183,-0.061456311494112015,-0.004390576854348183,-0.20756153762340546,-0.004390576854348183,-0.4641500413417816,0.0,0.25658851861953735,0
55,front,stay,0.16908920082899276,0.08847612887620926,-0.043033912777900696,0.08847612887620926,-0.043033912777900696,0.08847612887620926,0.1260552853345871,0.08847612887620926,0.1260552853345871,0.0,0.0,0
55,front,right,0.16908920082899276,0.08847612887620926,-0.043033912777900696,0.08847612887620926,-0.043033912777900696,0.08847612887620926,0.1260552853345871,0.34506461024284363,0.1260552853345871,0.0,0.25658848881721497,0
55,front,left,0.16908920082899276,0.08847612887620926,-0.043033912777900696,0.08847612887620926,-0.043033912777900696,0.08847612887620926,0.1260552853345871,-0.1681123673915863,0.1260552853345871,0.0,0.25658848881721497,0
55,front,forward,0.16908920082899276,0.08847612887620926,-0.043033912777900696,0.08847612887620926,-0.043033912777900696,0.08847612887620926,0.1260552853345871,0.08847612887620926,0.38264378905296326,0.0,0.25658851861953735,0
55,front,backward,0.16908920082899276,0.08847612887620926,-0.043033912777900696,0.08864554762840271,-0.237497016787529,0.08847612887620926,0.1260552853345871,0.08846788853406906,-0.12025018036365509,0.19446317851543427,0.2463054656982422,1
56,left,stay,0.17673548138762474,-0.06218453869223595,-0.08961731195449829,-0.06218453869223595,-0.08961731195449829,-0.23892001807689667,-0.08961731195449829,-0.23892001807689667,-0.08961731195449829,0.0,0.0,0
56,left,right,0.17673548138762474,-0.06218453869223595,-0.08961731195449829,0.12934300303459167,-0.08950211107730865,-0.23892001807689667,-0.08961731195449829,0.007397538982331753,-0.08963027596473694,0.1915275752544403,0.2463175505399704,1
56,left,left,0.17673548138762474,-0.06218453869223595,-0.08961731195449829,-0.06218453869223595,-0.08961731195449829,-0.23892001807689667,-0.08961731195449829,-0.4955085217952728,-0.08961731195449829,0.0,0.25658851861953735,0
56,left,forward,0.17673548138762474,-0.06218453869223595,-0.08961731195449829,-0.06218453869223595,-0.08961731195449829,-0.23892001807689667,-0.08961731195449829,-0.23892001807689667,0.16697117686271667,0.0,0.25658848881721497,0
56,left,backward,0.17673548138762474,-0.06218453869223595,-0.08961731195449829,-0.06218453869223595,-0.08961731195449829,-0.23892001807689667,-0.08961731195449829,-0.23892001807689667,-0.34620580077171326,0.0,0.25658848881721497,0
57,right,stay,0.16708985469831966,0.027200166136026382,0.06011400371789932,0.027200166136026382,0.06011400371789932,0.19429001212120056,0.06011400371789932,0.19429001212120056,0.06011400371789932,0.0,0.0,0
57,right,right,0.16708985469831966,0.027200166136026382,0.06011400371789932,0.027200166136026382,0.06011400371789932,0.19429001212120056,0.06011400371789932,0.4508785009384155,0.06011400371789932,0.0,0.25658848881721497,0
57,right,left,0.16708985469831966,0.027200166136026382,0.06011400371789932,-0.1660470813512802,0.05997191369533539,0.19429001212120056,0.06011400371789932,-0.05213479697704315,0.060119595378637314,0.19324728846549988,0.2464248090982437,1
57,right,forward,0.16708985469831966,0.027200166136026382,0.06011400371789932,0.027200166136026382,0.06011400371789932,0.19429001212120056,0.06011400371789932,0.19429001212120056,0.3167024850845337,0.0,0.25658848881721497,0
57,right,backward,0.16708985469831966,0.027200166136026382,0.06011400371789932,0.027200166136026382,0.06011400371789932,0.19429001212120056,0.06011400371789932,0.19429001212120056,-0.19647449254989624,0.0,0.25658848881721497,0
58,back,stay,0.15900615867351234,0.09257838875055313,-0.09837748110294342,0.09257838875055313,-0.09837748110294342,0.09257838875055313,-0.25738364458084106,0.09257838875055313,-0.25738364458084106,0.0,0.0,0
58,back,right,0.15900615867351234,0.09257838875055313,-0.09837748110294342,0.09257838875055313,-0.09837748110294342,0.09257838875055313,-0.25738364458084106,0.3491668701171875,-0.25738364458084106,0.0,0.25658848881721497,0
58,back,left,0.15900615867351234,0.09257838875055313,-0.09837748110294342,0.09257838875055313,-0.09837748110294342,0.09257838875055313,-0.25738364458084106,-0.16401010751724243,-0.25738364458084106,0.0,0.25658848881721497,0
58,back,forward,0.15900615867351234,0.09257838875055313,-0.09837748110294342,0.09268203377723694,0.10994426906108856,0.09257838875055313,-0.25738364458084106,0.09257182478904724,-0.011826563626527786,0.20832177996635437,0.24555708467960358,1
58,back,backward,0.15900615867351234,0.09257838875055313,-0.09837748110294342,0.09257838875055313,-0.09837748110294342,0.09257838875055313,-0.25738364458084106,0.09257838875055313,-0.5139721632003784,0.0,0.25658851861953735,0
59,front,stay,0.1534605623923647,0.07458513230085373,0.0900595486164093,0.07458513230085373,0.0900595486164093,0.07458513230085373,0.2435201108455658,0.07458513230085373,0.2435201108455658,0.0,0.0,0
59,front,right,0.1534605623923647,0.07458513230085373,0.0900595486164093,0.07458513230085373,0.0900595486164093,0.07458513230085373,0.2435201108455658,0.3311736285686493,0.2435201108455658,0.0,0.25658848881721497,0
59,front,left,0.1534605623923647,0.07458513230085373,0.0900595486164093,0.07458513230085373,0.0900595486164093,0.07458513230085373,0.2435201108455658,-0.18200336396694183,0.2435201108455658,0.0,0.25658848881721497,0
59,front,forward,0.1534605623923647,0.07458513230085373,0.0900595486164093,0.07458513230085373,0.0900595486164093,0.07458513230085373,0.2435201108455658,0.07458513230085373,0.5001085996627808,0.0,0.25658848881721497,0
59,front,backward,0.1534605623923647,0.07458513230085373,0.0900595486164093,0.07451467216014862,-0.12106317281723022,0.07458513230085373,0.2435201108455658,0.07458949089050293,-0.0020633398089557886,0.21112273633480072,0.2455834448337555,1
60,left,stay,0.15092214174180227,-0.022496331483125687,-0.0759267583489418,-0.022496331483125687,-0.0759267583489418,-0.17341846227645874,-0.0759267583489418,-0.17341846227645874,-0.0759267583489418,0.0,0.0,0
60,left,right,0.15092214174180227,-0.022496331483125687,-0.0759267583489418,0.17937512695789337,-0.07618867605924606,-0.17341846227645874,-0.0759267583489418,0.07257114350795746,-0.07591036707162857,0.2018716186285019,0.2459896057844162,1
60,left,left,0.15092214174180227,-0.022496331483125687,-0.0759267583489418,-0.022496331483125687,-0.0759267583489418,-0.17341846227645874,-0.0759267583489418,-0.4300069510936737,-0.0759267583489418,0.0,0.25658848881721497,0
60,left,forward,0.15092214174180227,-0.022496331483125687,-0.0759267583489418,-0.022496331483125687,-0.0759267583489418,-0.17341846227645874,-0.0759267583489418,-0.17341846227645874,0.18066173791885376,0.0,0.25658848881721497,0
60,left,backward,0.15092214174180227,-0.022496331483125687,-0.0759267583489418,-0.022496331483125687,-0.0759267583489418,-0.17341846227645874,-0.0759267583489418,-0.17341846227645874,-0.33251523971557617,0.0,0.25658848881721497,0
