lambda,heldout,variant_label,cheap,full,oracle,oracle_route,conf,conf_route,context_cls,context_cls_route,router,feature_set,util,route,k,rule,cols
0.05,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.7907960199004974,0.9123134328358209,0.06218905472636816,0.8681592039800995,0.09950248756218906,0.8599502487562188,0.06467661691542288,rescue_harm,context_geometry,0.8511194029850746,0.04228855721393035,25,"thr=0.0400,cap=0.2400","cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4,horizon_norm,velocity_norm,blocked_norm,blocked_x_horizon,blocked_x_velocity,complexity_score,uncertainty_x_blocked,uncertainty_x_horizon,uncertainty_x_velocity,margin_x_blocked,best_dist_x_blocked,second_dist_x_blocked,npz_anchor_blocked,npz_candidate_blocked_mean,npz_candidate_blocked_std,npz_blocked_mismatch_frac,npz_state_dist_min,npz_state_dist_mean,npz_state_dist_max,npz_state_dist_std,npz_same_state_neg_frac,npz_same_action_neg_frac,action_1_x_blocked,action_1_x_horizon,action_2_x_blocked,action_2_x_horizon,action_3_x_blocked,action_3_x_horizon,action_4_x_blocked,action_4_x_horizon"
0.1,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.7407960199004975,0.9092039800995025,0.06218905472636816,0.8619402985074627,0.08706467661691543,0.8567164179104477,0.06467661691542288,knn_gain,uncertainty,0.8420398009950248,0.11194029850746269,25,gain_threshold,"cheap_confidence,cheap_uncertainty"
0.1,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.7407960199004975,0.9092039800995025,0.06218905472636816,0.8619402985074627,0.08706467661691543,0.8567164179104477,0.06467661691542288,rescue_harm,uncertainty,0.8614427860696517,0.09203980099502487,200,"thr=0.0450,cap=0.1600","cheap_confidence,cheap_uncertainty"
0.1,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.7407960199004975,0.9092039800995025,0.06218905472636816,0.8619402985074627,0.08706467661691543,0.8567164179104477,0.06467661691542288,knn_gain,margin,0.8305970149253732,0.20149253731343283,15,tuned_threshold,"cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin"
0.1,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.7407960199004975,0.9092039800995025,0.06218905472636816,0.8619402985074627,0.08706467661691543,0.8567164179104477,0.06467661691542288,rescue_harm,margin,0.8577114427860697,0.1044776119402985,50,"thr=0.1200,cap=0.2000","cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin"
0.1,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.7407960199004975,0.9092039800995025,0.06218905472636816,0.8619402985074627,0.08706467661691543,0.8567164179104477,0.06467661691542288,knn_gain,margin_action,0.8450248756218907,0.15671641791044777,15,gain_threshold,"cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4"
0.1,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.7407960199004975,0.9092039800995025,0.06218905472636816,0.8619402985074627,0.08706467661691543,0.8567164179104477,0.06467661691542288,rescue_harm,margin_action,0.8482587064676617,0.07462686567164178,100,"thr=0.0700,cap=0.2000","cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4"
0.1,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.7407960199004975,0.9092039800995025,0.06218905472636816,0.8619402985074627,0.08706467661691543,0.8567164179104477,0.06467661691542288,knn_gain,context,0.8512437810945274,0.04477611940298507,15,gain_threshold,"cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4,horizon_norm,velocity_norm"
0.1,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.7407960199004975,0.9092039800995025,0.06218905472636816,0.8619402985074627,0.08706467661691543,0.8567164179104477,0.06467661691542288,rescue_harm,context,0.8507462686567164,0.024875621890547265,15,"thr=0.1333,cap=0.1333","cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4,horizon_norm,velocity_norm"
0.1,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.7407960199004975,0.9092039800995025,0.06218905472636816,0.8619402985074627,0.08706467661691543,0.8567164179104477,0.06467661691542288,knn_gain,mined_geometry_only,0.8554726368159203,0.0024875621890547263,15,tuned_threshold,"horizon_norm,velocity_norm,blocked_norm,blocked_x_horizon,blocked_x_velocity,complexity_score,npz_anchor_blocked,npz_candidate_blocked_mean,npz_candidate_blocked_std,npz_blocked_mismatch_frac,npz_state_dist_min,npz_state_dist_mean,npz_state_dist_max,npz_state_dist_std,npz_same_state_neg_frac,npz_same_action_neg_frac"
0.1,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.7407960199004975,0.9092039800995025,0.06218905472636816,0.8619402985074627,0.08706467661691543,0.8567164179104477,0.06467661691542288,rescue_harm,mined_geometry_only,0.8532338308457711,0.0,15,"thr=0.3333,cap=0.0667","horizon_norm,velocity_norm,blocked_norm,blocked_x_horizon,blocked_x_velocity,complexity_score,npz_anchor_blocked,npz_candidate_blocked_mean,npz_candidate_blocked_std,npz_blocked_mismatch_frac,npz_state_dist_min,npz_state_dist_mean,npz_state_dist_max,npz_state_dist_std,npz_same_state_neg_frac,npz_same_action_neg_frac"
0.1,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.7407960199004975,0.9092039800995025,0.06218905472636816,0.8619402985074627,0.08706467661691543,0.8567164179104477,0.06467661691542288,knn_gain,context_geometry,0.8504975124378109,0.0024875621890547263,15,tuned_threshold,"cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4,horizon_norm,velocity_norm,blocked_norm,blocked_x_horizon,blocked_x_velocity,complexity_score,uncertainty_x_blocked,uncertainty_x_horizon,uncertainty_x_velocity,margin_x_blocked,best_dist_x_blocked,second_dist_x_blocked,npz_anchor_blocked,npz_candidate_blocked_mean,npz_candidate_blocked_std,npz_blocked_mismatch_frac,npz_state_dist_min,npz_state_dist_mean,npz_state_dist_max,npz_state_dist_std,npz_same_state_neg_frac,npz_same_action_neg_frac,action_1_x_blocked,action_1_x_horizon,action_2_x_blocked,action_2_x_horizon,action_3_x_blocked,action_3_x_horizon,action_4_x_blocked,action_4_x_horizon"
0.1,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.7407960199004975,0.9092039800995025,0.06218905472636816,0.8619402985074627,0.08706467661691543,0.8567164179104477,0.06467661691542288,rescue_harm,context_geometry,0.8475124378109454,0.007462686567164179,15,"thr=0.1000,cap=0.3500","cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4,horizon_norm,velocity_norm,blocked_norm,blocked_x_horizon,blocked_x_velocity,complexity_score,uncertainty_x_blocked,uncertainty_x_horizon,uncertainty_x_velocity,margin_x_blocked,best_dist_x_blocked,second_dist_x_blocked,npz_anchor_blocked,npz_candidate_blocked_mean,npz_candidate_blocked_std,npz_blocked_mismatch_frac,npz_state_dist_min,npz_state_dist_mean,npz_state_dist_max,npz_state_dist_std,npz_same_state_neg_frac,npz_same_action_neg_frac,action_1_x_blocked,action_1_x_horizon,action_2_x_blocked,action_2_x_horizon,action_3_x_blocked,action_3_x_horizon,action_4_x_blocked,action_4_x_horizon"
0.2,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.6407960199004974,0.9029850746268657,0.06218905472636816,0.8492537313432836,0.04477611940298507,0.8502487562189055,0.06467661691542288,knn_gain,uncertainty,0.8482587064676617,0.03731343283582089,50,gain_threshold,"cheap_confidence,cheap_uncertainty"
0.2,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.6407960199004974,0.9029850746268657,0.06218905472636816,0.8492537313432836,0.04477611940298507,0.8502487562189055,0.06467661691542288,rescue_harm,uncertainty,0.8522388059701493,0.017412935323383085,25,"thr=0.2000,cap=0.0000","cheap_confidence,cheap_uncertainty"
0.2,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.6407960199004974,0.9029850746268657,0.06218905472636816,0.8492537313432836,0.04477611940298507,0.8502487562189055,0.06467661691542288,knn_gain,margin,0.8432835820895522,0.04975124378109453,15,gain_threshold,"cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin"
0.2,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.6407960199004974,0.9029850746268657,0.06218905472636816,0.8492537313432836,0.04477611940298507,0.8502487562189055,0.06467661691542288,rescue_harm,margin,0.844776119402985,0.017412935323383085,25,"thr=0.2800,cap=0.0400","cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin"
0.2,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.6407960199004974,0.9029850746268657,0.06218905472636816,0.8492537313432836,0.04477611940298507,0.8502487562189055,0.06467661691542288,knn_gain,margin_action,0.8447761194029851,0.04228855721393035,15,gain_threshold,"cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4"
0.2,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.6407960199004974,0.9029850746268657,0.06218905472636816,0.8492537313432836,0.04477611940298507,0.8502487562189055,0.06467661691542288,rescue_harm,margin_action,0.8507462686567164,0.012437810945273632,25,"thr=0.2000,cap=0.0400","cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4"
0.2,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.6407960199004974,0.9029850746268657,0.06218905472636816,0.8492537313432836,0.04477611940298507,0.8502487562189055,0.06467661691542288,knn_gain,context,0.854228855721393,0.007462686567164179,15,tuned_threshold,"cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4,horizon_norm,velocity_norm"
0.2,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.6407960199004974,0.9029850746268657,0.06218905472636816,0.8492537313432836,0.04477611940298507,0.8502487562189055,0.06467661691542288,rescue_harm,context,0.853731343283582,0.009950248756218905,15,"thr=0.2667,cap=0.1333","cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4,horizon_norm,velocity_norm"
0.2,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.6407960199004974,0.9029850746268657,0.06218905472636816,0.8492537313432836,0.04477611940298507,0.8502487562189055,0.06467661691542288,knn_gain,mined_geometry_only,0.8552238805970149,0.0024875621890547263,15,tuned_threshold,"horizon_norm,velocity_norm,blocked_norm,blocked_x_horizon,blocked_x_velocity,complexity_score,npz_anchor_blocked,npz_candidate_blocked_mean,npz_candidate_blocked_std,npz_blocked_mismatch_frac,npz_state_dist_min,npz_state_dist_mean,npz_state_dist_max,npz_state_dist_std,npz_same_state_neg_frac,npz_same_action_neg_frac"
0.2,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.6407960199004974,0.9029850746268657,0.06218905472636816,0.8492537313432836,0.04477611940298507,0.8502487562189055,0.06467661691542288,rescue_harm,mined_geometry_only,0.8532338308457711,0.0,15,"thr=0.2667,cap=0.0000","horizon_norm,velocity_norm,blocked_norm,blocked_x_horizon,blocked_x_velocity,complexity_score,npz_anchor_blocked,npz_candidate_blocked_mean,npz_candidate_blocked_std,npz_blocked_mismatch_frac,npz_state_dist_min,npz_state_dist_mean,npz_state_dist_max,npz_state_dist_std,npz_same_state_neg_frac,npz_same_action_neg_frac"
0.2,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.6407960199004974,0.9029850746268657,0.06218905472636816,0.8492537313432836,0.04477611940298507,0.8502487562189055,0.06467661691542288,knn_gain,context_geometry,0.8502487562189055,0.0024875621890547263,15,tuned_threshold,"cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4,horizon_norm,velocity_norm,blocked_norm,blocked_x_horizon,blocked_x_velocity,complexity_score,uncertainty_x_blocked,uncertainty_x_horizon,uncertainty_x_velocity,margin_x_blocked,best_dist_x_blocked,second_dist_x_blocked,npz_anchor_blocked,npz_candidate_blocked_mean,npz_candidate_blocked_std,npz_blocked_mismatch_frac,npz_state_dist_min,npz_state_dist_mean,npz_state_dist_max,npz_state_dist_std,npz_same_state_neg_frac,npz_same_action_neg_frac,action_1_x_blocked,action_1_x_horizon,action_2_x_blocked,action_2_x_horizon,action_3_x_blocked,action_3_x_horizon,action_4_x_blocked,action_4_x_horizon"
0.2,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.6407960199004974,0.9029850746268657,0.06218905472636816,0.8492537313432836,0.04477611940298507,0.8502487562189055,0.06467661691542288,rescue_harm,context_geometry,0.8532338308457711,0.0,200,"thr=0.0667,cap=0.2000","cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4,horizon_norm,velocity_norm,blocked_norm,blocked_x_horizon,blocked_x_velocity,complexity_score,uncertainty_x_blocked,uncertainty_x_horizon,uncertainty_x_velocity,margin_x_blocked,best_dist_x_blocked,second_dist_x_blocked,npz_anchor_blocked,npz_candidate_blocked_mean,npz_candidate_blocked_std,npz_blocked_mismatch_frac,npz_state_dist_min,npz_state_dist_mean,npz_state_dist_max,npz_state_dist_std,npz_same_state_neg_frac,npz_same_action_neg_frac,action_1_x_blocked,action_1_x_horizon,action_2_x_blocked,action_2_x_horizon,action_3_x_blocked,action_3_x_horizon,action_4_x_blocked,action_4_x_horizon"
0.3,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.5407960199004975,0.8967661691542289,0.06218905472636816,0.8532338308457711,0.0,0.845771144278607,0.04975124378109453,knn_gain,uncertainty,0.8485074626865672,0.007462686567164179,15,tuned_threshold,"cheap_confidence,cheap_uncertainty"
0.3,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.5407960199004975,0.8967661691542289,0.06218905472636816,0.8532338308457711,0.0,0.845771144278607,0.04975124378109453,rescue_harm,uncertainty,0.8504975124378109,0.017412935323383085,25,"thr=0.2000,cap=0.0000","cheap_confidence,cheap_uncertainty"
0.3,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.5407960199004975,0.8967661691542289,0.06218905472636816,0.8532338308457711,0.0,0.845771144278607,0.04975124378109453,knn_gain,margin,0.8375621890547263,0.02736318407960199,15,gain_threshold,"cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin"
0.3,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.5407960199004975,0.8967661691542289,0.06218905472636816,0.8532338308457711,0.0,0.845771144278607,0.04975124378109453,rescue_harm,margin,0.8532338308457711,0.0,200,"thr=0.0750,cap=0.0900","cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin"
0.3,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.5407960199004975,0.8967661691542289,0.06218905472636816,0.8532338308457711,0.0,0.845771144278607,0.04975124378109453,knn_gain,margin_action,0.8532338308457711,0.0,15,tuned_threshold,"cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4"
0.3,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.5407960199004975,0.8967661691542289,0.06218905472636816,0.8532338308457711,0.0,0.845771144278607,0.04975124378109453,rescue_harm,margin_action,0.849502487562189,0.012437810945273632,25,"thr=0.2000,cap=0.0400","cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4"
0.3,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.5407960199004975,0.8967661691542289,0.06218905472636816,0.8532338308457711,0.0,0.845771144278607,0.04975124378109453,knn_gain,context,0.8534825870646767,0.007462686567164179,15,gain_threshold,"cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4,horizon_norm,velocity_norm"
0.3,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.5407960199004975,0.8967661691542289,0.06218905472636816,0.8532338308457711,0.0,0.845771144278607,0.04975124378109453,rescue_harm,context,0.8517412935323383,0.004975124378109453,25,"thr=0.2000,cap=0.0800","cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4,horizon_norm,velocity_norm"
0.3,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.5407960199004975,0.8967661691542289,0.06218905472636816,0.8532338308457711,0.0,0.845771144278607,0.04975124378109453,knn_gain,mined_geometry_only,0.8532338308457711,0.0,15,gain_threshold,"horizon_norm,velocity_norm,blocked_norm,blocked_x_horizon,blocked_x_velocity,complexity_score,npz_anchor_blocked,npz_candidate_blocked_mean,npz_candidate_blocked_std,npz_blocked_mismatch_frac,npz_state_dist_min,npz_state_dist_mean,npz_state_dist_max,npz_state_dist_std,npz_same_state_neg_frac,npz_same_action_neg_frac"
0.3,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.5407960199004975,0.8967661691542289,0.06218905472636816,0.8532338308457711,0.0,0.845771144278607,0.04975124378109453,rescue_harm,mined_geometry_only,0.8532338308457711,0.0,15,"thr=0.2667,cap=0.0000","horizon_norm,velocity_norm,blocked_norm,blocked_x_horizon,blocked_x_velocity,complexity_score,npz_anchor_blocked,npz_candidate_blocked_mean,npz_candidate_blocked_std,npz_blocked_mismatch_frac,npz_state_dist_min,npz_state_dist_mean,npz_state_dist_max,npz_state_dist_std,npz_same_state_neg_frac,npz_same_action_neg_frac"
0.3,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.5407960199004975,0.8967661691542289,0.06218905472636816,0.8532338308457711,0.0,0.845771144278607,0.04975124378109453,knn_gain,context_geometry,0.8532338308457711,0.0,15,tuned_threshold,"cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4,horizon_norm,velocity_norm,blocked_norm,blocked_x_horizon,blocked_x_velocity,complexity_score,uncertainty_x_blocked,uncertainty_x_horizon,uncertainty_x_velocity,margin_x_blocked,best_dist_x_blocked,second_dist_x_blocked,npz_anchor_blocked,npz_candidate_blocked_mean,npz_candidate_blocked_std,npz_blocked_mismatch_frac,npz_state_dist_min,npz_state_dist_mean,npz_state_dist_max,npz_state_dist_std,npz_same_state_neg_frac,npz_same_action_neg_frac,action_1_x_blocked,action_1_x_horizon,action_2_x_blocked,action_2_x_horizon,action_3_x_blocked,action_3_x_horizon,action_4_x_blocked,action_4_x_horizon"
0.3,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.5407960199004975,0.8967661691542289,0.06218905472636816,0.8532338308457711,0.0,0.845771144278607,0.04975124378109453,rescue_harm,context_geometry,0.8532338308457711,0.0,200,"thr=0.0750,cap=0.2000","cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4,horizon_norm,velocity_norm,blocked_norm,blocked_x_horizon,blocked_x_velocity,complexity_score,uncertainty_x_blocked,uncertainty_x_horizon,uncertainty_x_velocity,margin_x_blocked,best_dist_x_blocked,second_dist_x_blocked,npz_anchor_blocked,npz_candidate_blocked_mean,npz_candidate_blocked_std,npz_blocked_mismatch_frac,npz_state_dist_min,npz_state_dist_mean,npz_state_dist_max,npz_state_dist_std,npz_same_state_neg_frac,npz_same_action_neg_frac,action_1_x_blocked,action_1_x_horizon,action_2_x_blocked,action_2_x_horizon,action_3_x_blocked,action_3_x_horizon,action_4_x_blocked,action_4_x_horizon"
0.5,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.34079601990049746,0.8843283582089553,0.06218905472636816,0.8532338308457711,0.0,0.8395522388059702,0.04228855721393035,knn_gain,uncertainty,0.8470149253731343,0.007462686567164179,15,gain_threshold,"cheap_confidence,cheap_uncertainty"
0.5,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.34079601990049746,0.8843283582089553,0.06218905472636816,0.8532338308457711,0.0,0.8395522388059702,0.04228855721393035,rescue_harm,uncertainty,0.8470149253731343,0.017412935323383085,25,"thr=0.2000,cap=0.0000","cheap_confidence,cheap_uncertainty"
0.5,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.34079601990049746,0.8843283582089553,0.06218905472636816,0.8532338308457711,0.0,0.8395522388059702,0.04228855721393035,knn_gain,margin,0.8532338308457711,0.0,15,tuned_threshold,"cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin"
0.5,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.34079601990049746,0.8843283582089553,0.06218905472636816,0.8532338308457711,0.0,0.8395522388059702,0.04228855721393035,rescue_harm,margin,0.8532338308457711,0.0,200,"thr=0.0750,cap=0.0900","cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin"
0.5,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.34079601990049746,0.8843283582089553,0.06218905472636816,0.8532338308457711,0.0,0.8395522388059702,0.04228855721393035,knn_gain,margin_action,0.8532338308457711,0.0,15,tuned_threshold,"cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4"
0.5,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.34079601990049746,0.8843283582089553,0.06218905472636816,0.8532338308457711,0.0,0.8395522388059702,0.04228855721393035,rescue_harm,margin_action,0.8532338308457711,0.0,50,"thr=0.2200,cap=0.0400","cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4"
0.5,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.34079601990049746,0.8843283582089553,0.06218905472636816,0.8532338308457711,0.0,0.8395522388059702,0.04228855721393035,knn_gain,context,0.8532338308457711,0.0,15,gain_threshold,"cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4,horizon_norm,velocity_norm"
0.5,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.34079601990049746,0.8843283582089553,0.06218905472636816,0.8532338308457711,0.0,0.8395522388059702,0.04228855721393035,rescue_harm,context,0.8532338308457711,0.0,50,"thr=0.3400,cap=0.0800","cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4,horizon_norm,velocity_norm"
0.5,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.34079601990049746,0.8843283582089553,0.06218905472636816,0.8532338308457711,0.0,0.8395522388059702,0.04228855721393035,knn_gain,mined_geometry_only,0.8532338308457711,0.0,15,gain_threshold,"horizon_norm,velocity_norm,blocked_norm,blocked_x_horizon,blocked_x_velocity,complexity_score,npz_anchor_blocked,npz_candidate_blocked_mean,npz_candidate_blocked_std,npz_blocked_mismatch_frac,npz_state_dist_min,npz_state_dist_mean,npz_state_dist_max,npz_state_dist_std,npz_same_state_neg_frac,npz_same_action_neg_frac"
0.5,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.34079601990049746,0.8843283582089553,0.06218905472636816,0.8532338308457711,0.0,0.8395522388059702,0.04228855721393035,rescue_harm,mined_geometry_only,0.8532338308457711,0.0,15,"thr=0.5000,cap=0.0000","horizon_norm,velocity_norm,blocked_norm,blocked_x_horizon,blocked_x_velocity,complexity_score,npz_anchor_blocked,npz_candidate_blocked_mean,npz_candidate_blocked_std,npz_blocked_mismatch_frac,npz_state_dist_min,npz_state_dist_mean,npz_state_dist_max,npz_state_dist_std,npz_same_state_neg_frac,npz_same_action_neg_frac"
0.5,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.34079601990049746,0.8843283582089553,0.06218905472636816,0.8532338308457711,0.0,0.8395522388059702,0.04228855721393035,knn_gain,context_geometry,0.8532338308457711,0.0,15,tuned_threshold,"cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4,horizon_norm,velocity_norm,blocked_norm,blocked_x_horizon,blocked_x_velocity,complexity_score,uncertainty_x_blocked,uncertainty_x_horizon,uncertainty_x_velocity,margin_x_blocked,best_dist_x_blocked,second_dist_x_blocked,npz_anchor_blocked,npz_candidate_blocked_mean,npz_candidate_blocked_std,npz_blocked_mismatch_frac,npz_state_dist_min,npz_state_dist_mean,npz_state_dist_max,npz_state_dist_std,npz_same_state_neg_frac,npz_same_action_neg_frac,action_1_x_blocked,action_1_x_horizon,action_2_x_blocked,action_2_x_horizon,action_3_x_blocked,action_3_x_horizon,action_4_x_blocked,action_4_x_horizon"
0.5,block3_h48_seed10,"3-block, H=48",0.8532338308457711,0.34079601990049746,0.8843283582089553,0.06218905472636816,0.8532338308457711,0.0,0.8395522388059702,0.04228855721393035,rescue_harm,context_geometry,0.8532338308457711,0.0,100,"thr=0.1500,cap=0.0100","cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4,horizon_norm,velocity_norm,blocked_norm,blocked_x_horizon,blocked_x_velocity,complexity_score,uncertainty_x_blocked,uncertainty_x_horizon,uncertainty_x_velocity,margin_x_blocked,best_dist_x_blocked,second_dist_x_blocked,npz_anchor_blocked,npz_candidate_blocked_mean,npz_candidate_blocked_std,npz_blocked_mismatch_frac,npz_state_dist_min,npz_state_dist_mean,npz_state_dist_max,npz_state_dist_std,npz_same_state_neg_frac,npz_same_action_neg_frac,action_1_x_blocked,action_1_x_horizon,action_2_x_blocked,action_2_x_horizon,action_3_x_blocked,action_3_x_horizon,action_4_x_blocked,action_4_x_horizon"
0.02,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.7984019370460048,0.892590799031477,0.16464891041162227,0.7759322033898306,0.1864406779661017,0.7699273607748185,0.1234866828087167,knn_gain,uncertainty,0.7702663438256658,0.22760290556900725,15,gain_threshold,"cheap_confidence,cheap_uncertainty"
0.02,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.7984019370460048,0.892590799031477,0.16464891041162227,0.7759322033898306,0.1864406779661017,0.7699273607748185,0.1234866828087167,rescue_harm,uncertainty,0.7756900726392252,0.19854721549636803,100,"thr=0.0200,cap=0.2000","cheap_confidence,cheap_uncertainty"
0.02,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.7984019370460048,0.892590799031477,0.16464891041162227,0.7759322033898306,0.1864406779661017,0.7699273607748185,0.1234866828087167,knn_gain,margin,0.752493946731235,0.2687651331719128,15,gain_threshold,"cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin"
0.02,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.7984019370460048,0.892590799031477,0.16464891041162227,0.7759322033898306,0.1864406779661017,0.7699273607748185,0.1234866828087167,rescue_harm,margin,0.7692009685230026,0.15980629539951574,100,"thr=0.0700,cap=0.2000","cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin"
